tid,country,unit,unitname,target,region,subregion,fin_status,project_name,wiki,Domestic/International,megawatts,status,target_lat,target_lng,source_lat,source_lng,parent,subnational,financer,financer_type,finance_type,close_year,epc,dollars,source,sponsor,source_iso,target_country_lat,target_country_lng,target_country,Financier Country
G100000102628,India,Unit 2,EMCO Energy Warora Power Project Unit 2,EMCO Energy Warora Power Project,Asia,Southern Asia,closed,EMCO Energy Warora Power Project Unit 2,https://www.gem.wiki/EMCO_Energy_Warora_Power_Project,Domestic,300.0,operating,20.279656,78.975351,20.5937,78.9629,GMR Group [100.0%],Maharashtra,Industrial Development Bank of India (IDBI),Governmental policy institution,loan,2010,,22030000.0,India,,,20.279656,78.975351,India,India
G100000102627,India,Unit 1,EMCO Energy Warora Power Project Unit 1,EMCO Energy Warora Power Project,Asia,Southern Asia,closed,EMCO Energy Warora Power Project Unit 1,https://www.gem.wiki/EMCO_Energy_Warora_Power_Project,Domestic,300.0,operating,20.279656,78.975351,20.5937,78.9629,GMR Group [100.0%],Maharashtra,Oriental Bank of Commerce,Government-owned commercial institution,loan,2010,,11015000.0,India,,,20.279656,78.975351,India,India
G100000102628,India,Unit 2,EMCO Energy Warora Power Project Unit 2,EMCO Energy Warora Power Project,Asia,Southern Asia,closed,EMCO Energy Warora Power Project Unit 2,https://www.gem.wiki/EMCO_Energy_Warora_Power_Project,Domestic,300.0,operating,20.279656,78.975351,20.5937,78.9629,GMR Group [100.0%],Maharashtra,Oriental Bank of Commerce,Government-owned commercial institution,loan,2010,,11015000.0,India,,,20.279656,78.975351,India,India
G100000102627,India,Unit 1,EMCO Energy Warora Power Project Unit 1,EMCO Energy Warora Power Project,Asia,Southern Asia,closed,EMCO Energy Warora Power Project Unit 1,https://www.gem.wiki/EMCO_Energy_Warora_Power_Project,Domestic,300.0,operating,20.279656,78.975351,20.5937,78.9629,GMR Group [100.0%],Maharashtra,Punjab & Sind Bank,Government-owned commercial institution,loan,2010,,16520000.0,India,,,20.279656,78.975351,India,India
G100000102628,India,Unit 2,EMCO Energy Warora Power Project Unit 2,EMCO Energy Warora Power Project,Asia,Southern Asia,closed,EMCO Energy Warora Power Project Unit 2,https://www.gem.wiki/EMCO_Energy_Warora_Power_Project,Domestic,300.0,operating,20.279656,78.975351,20.5937,78.9629,GMR Group [100.0%],Maharashtra,Punjab & Sind Bank,Government-owned commercial institution,loan,2010,,16520000.0,India,,,20.279656,78.975351,India,India
G100000102627,India,Unit 1,EMCO Energy Warora Power Project Unit 1,EMCO Energy Warora Power Project,Asia,Southern Asia,closed,EMCO Energy Warora Power Project Unit 1,https://www.gem.wiki/EMCO_Energy_Warora_Power_Project,Domestic,300.0,operating,20.279656,78.975351,20.5937,78.9629,GMR Group [100.0%],Maharashtra,UCO Bank,Government-owned commercial institution,loan,2010,,30840000.0,India,,,20.279656,78.975351,India,India
G100000102628,India,Unit 2,EMCO Energy Warora Power Project Unit 2,EMCO Energy Warora Power Project,Asia,Southern Asia,closed,EMCO Energy Warora Power Project Unit 2,https://www.gem.wiki/EMCO_Energy_Warora_Power_Project,Domestic,300.0,operating,20.279656,78.975351,20.5937,78.9629,GMR Group [100.0%],Maharashtra,UCO Bank,Government-owned commercial institution,loan,2010,,30840000.0,India,,,20.279656,78.975351,India,India
G100000102627,India,Unit 1,EMCO Energy Warora Power Project Unit 1,EMCO Energy Warora Power Project,Asia,Southern Asia,closed,EMCO Energy Warora Power Project Unit 1,https://www.gem.wiki/EMCO_Energy_Warora_Power_Project,Domestic,300.0,operating,20.279656,78.975351,20.5937,78.9629,GMR Group [100.0%],Maharashtra,Union Bank of India,Government-owned commercial institution,loan,2010,,49560000.0,India,,,20.279656,78.975351,India,India
G100000102628,India,Unit 2,EMCO Energy Warora Power Project Unit 2,EMCO Energy Warora Power Project,Asia,Southern Asia,closed,EMCO Energy Warora Power Project Unit 2,https://www.gem.wiki/EMCO_Energy_Warora_Power_Project,Domestic,300.0,operating,20.279656,78.975351,20.5937,78.9629,GMR Group [100.0%],Maharashtra,Union Bank of India,Government-owned commercial institution,loan,2010,,49560000.0,India,,,20.279656,78.975351,India,India
G100000102627,India,Unit 1,EMCO Energy Warora Power Project Unit 1,EMCO Energy Warora Power Project,Asia,Southern Asia,closed,EMCO Energy Warora Power Project Unit 1,https://www.gem.wiki/EMCO_Energy_Warora_Power_Project,Domestic,300.0,operating,20.279656,78.975351,20.5937,78.9629,GMR Group [100.0%],Maharashtra,United Bank of India,Government-owned commercial institution,loan,2010,,36345000.0,India,,,20.279656,78.975351,India,India
G100000102628,India,Unit 2,EMCO Energy Warora Power Project Unit 2,EMCO Energy Warora Power Project,Asia,Southern Asia,closed,EMCO Energy Warora Power Project Unit 2,https://www.gem.wiki/EMCO_Energy_Warora_Power_Project,Domestic,300.0,operating,20.279656,78.975351,20.5937,78.9629,GMR Group [100.0%],Maharashtra,United Bank of India,Government-owned commercial institution,loan,2010,,36345000.0,India,,,20.279656,78.975351,India,India
